"id","group","choice","opchoice","payoff","trial","age","gender"
216,2,1,1,50,142,71,2
216,2,1,0,0,143,71,2
216,2,0,0,50,144,71,2
216,2,0,0,50,145,71,2
216,2,1,0,0,146,71,2
216,2,0,0,50,147,71,2
216,2,1,1,50,148,71,2
216,2,0,0,50,149,71,2
216,2,0,0,50,150,71,2
217,2,0,0,50,1,65,1
217,2,1,1,50,2,65,1
217,2,1,0,0,3,65,1
217,2,1,0,0,4,65,1
217,2,1,0,0,5,65,1
217,2,1,0,0,6,65,1
217,2,0,0,50,7,65,1
217,2,0,0,50,8,65,1
217,2,0,0,50,9,65,1
217,2,1,1,50,10,65,1
217,2,1,0,0,11,65,1
217,2,0,0,50,12,65,1
217,2,0,0,50,13,65,1
217,2,1,1,50,14,65,1
217,2,1,0,0,15,65,1
217,2,1,0,0,16,65,1
217,2,0,0,50,17,65,1
217,2,0,0,50,18,65,1
217,2,0,0,50,19,65,1
217,2,1,1,50,20,65,1
217,2,1,0,0,21,65,1
217,2,0,0,50,22,65,1
217,2,0,1,0,23,65,1
217,2,0,1,0,24,65,1
217,2,0,0,50,25,65,1
217,2,0,1,0,26,65,1
217,2,1,1,50,27,65,1
217,2,1,0,0,28,65,1
217,2,1,1,50,29,65,1
217,2,0,0,50,30,65,1
217,2,0,0,50,31,65,1
217,2,1,1,50,32,65,1
217,2,1,0,0,33,65,1
217,2,1,0,0,34,65,1
217,2,1,0,0,35,65,1
217,2,0,0,50,36,65,1
217,2,0,0,50,37,65,1
217,2,1,1,50,38,65,1
217,2,0,0,50,39,65,1
217,2,1,0,0,40,65,1
217,2,1,0,0,41,65,1
217,2,0,0,50,42,65,1
217,2,0,0,50,43,65,1
217,2,0,0,50,44,65,1
217,2,1,1,50,45,65,1
217,2,1,0,0,46,65,1
217,2,0,0,50,47,65,1
217,2,0,1,0,48,65,1
217,2,0,1,0,49,65,1
217,2,0,0,50,50,65,1
217,2,0,0,50,51,65,1
217,2,1,0,0,52,65,1
217,2,1,0,0,53,65,1
217,2,0,0,50,54,65,1
217,2,0,0,50,55,65,1
217,2,1,1,50,56,65,1
217,2,1,0,0,57,65,1
217,2,0,0,50,58,65,1
217,2,0,0,50,59,65,1
217,2,1,0,0,60,65,1
217,2,1,0,0,61,65,1
217,2,1,0,0,62,65,1
217,2,1,0,0,63,65,1
217,2,0,0,50,64,65,1
217,2,0,0,50,65,65,1
217,2,0,1,0,66,65,1
217,2,1,0,0,67,65,1
217,2,0,1,0,68,65,1
217,2,0,1,0,69,65,1
217,2,1,0,0,70,65,1
217,2,1,0,0,71,65,1
217,2,0,0,50,72,65,1
217,2,0,0,50,73,65,1
217,2,1,1,50,74,65,1
217,2,0,0,50,75,65,1
217,2,1,0,0,76,65,1
217,2,1,0,0,77,65,1
217,2,1,0,0,78,65,1
217,2,1,0,0,79,65,1
217,2,1,0,0,80,65,1
217,2,0,0,50,81,65,1
217,2,0,0,50,82,65,1
217,2,1,1,50,83,65,1
217,2,1,0,0,84,65,1
217,2,0,0,50,85,65,1
217,2,0,1,0,86,65,1
217,2,0,1,0,87,65,1
217,2,1,0,0,88,65,1
217,2,1,0,0,89,65,1
217,2,0,0,50,90,65,1
217,2,0,1,0,91,65,1
217,2,1,0,0,92,65,1
217,2,1,0,0,93,65,1
217,2,0,0,50,94,65,1
217,2,0,1,0,95,65,1
217,2,0,0,50,96,65,1
217,2,0,1,0,97,65,1
217,2,1,1,50,98,65,1
217,2,0,1,0,99,65,1
217,2,0,1,0,100,65,1
217,2,0,0,50,101,65,1
217,2,1,1,50,102,65,1
217,2,0,0,50,103,65,1
217,2,0,0,50,104,65,1
217,2,1,1,50,105,65,1
217,2,1,0,0,106,65,1
217,2,1,0,0,107,65,1
217,2,1,0,0,108,65,1
217,2,0,0,50,109,65,1
217,2,0,0,50,110,65,1
217,2,1,1,50,111,65,1
217,2,0,0,50,112,65,1
217,2,0,0,50,113,65,1
217,2,1,0,0,114,65,1
217,2,1,0,0,115,65,1
217,2,0,1,0,116,65,1
217,2,0,0,50,117,65,1
217,2,0,0,50,118,65,1
217,2,1,0,0,119,65,1
217,2,1,1,50,120,65,1
217,2,0,0,50,121,65,1
217,2,1,0,0,122,65,1
217,2,1,0,0,123,65,1
217,2,0,0,50,124,65,1
217,2,0,1,0,125,65,1
217,2,1,0,0,126,65,1
217,2,1,0,0,127,65,1
217,2,0,0,50,128,65,1
217,2,0,0,50,129,65,1
217,2,0,1,0,130,65,1
217,2,1,1,50,131,65,1
217,2,0,0,50,132,65,1
217,2,0,0,50,133,65,1
217,2,1,1,50,134,65,1
217,2,1,0,0,135,65,1
217,2,0,1,0,136,65,1
217,2,0,0,50,137,65,1
217,2,1,1,50,138,65,1
217,2,0,0,50,139,65,1
217,2,0,0,50,140,65,1
217,2,1,1,50,141,65,1
217,2,0,0,50,142,65,1
217,2,1,0,0,143,65,1
217,2,1,0,0,144,65,1
217,2,0,0,50,145,65,1
217,2,1,1,50,146,65,1
217,2,1,0,0,147,65,1
217,2,0,0,50,148,65,1
217,2,0,0,50,149,65,1
217,2,1,1,50,150,65,1
218,2,1,0,0,1,65,2
218,2,1,0,0,2,65,2
218,2,1,0,0,3,65,2
218,2,0,0,50,4,65,2
218,2,1,0,0,5,65,2
218,2,0,0,50,6,65,2
218,2,0,0,50,7,65,2
218,2,0,1,0,8,65,2
218,2,0,0,50,9,65,2
218,2,0,1,0,10,65,2
218,2,0,1,0,11,65,2
218,2,0,1,0,12,65,2
218,2,0,0,50,13,65,2
218,2,1,1,50,14,65,2
218,2,0,0,50,15,65,2
218,2,0,0,50,16,65,2
218,2,1,1,50,17,65,2
218,2,1,0,0,18,65,2
218,2,1,0,0,19,65,2
218,2,0,0,50,20,65,2
218,2,0,0,50,21,65,2
218,2,1,1,50,22,65,2
218,2,0,0,50,23,65,2
218,2,1,1,50,24,65,2
218,2,1,0,0,25,65,2
218,2,0,0,50,26,65,2
218,2,0,0,50,27,65,2
218,2,1,0,0,28,65,2
218,2,1,1,50,29,65,2
218,2,1,0,0,30,65,2
218,2,0,0,50,31,65,2
218,2,1,0,0,32,65,2
218,2,1,0,0,33,65,2
218,2,1,0,0,34,65,2
218,2,1,0,0,35,65,2
218,2,0,0,50,36,65,2
218,2,1,0,0,37,65,2
218,2,1,0,0,38,65,2
218,2,1,0,0,39,65,2
218,2,0,0,50,40,65,2
218,2,0,0,50,41,65,2
218,2,1,0,0,42,65,2
218,2,0,0,50,43,65,2
218,2,0,0,50,44,65,2
218,2,1,1,50,45,65,2
218,2,1,0,0,46,65,2
218,2,0,0,50,47,65,2
218,2,0,1,0,48,65,2
218,2,0,1,0,49,65,2
218,2,0,0,50,50,65,2
218,2,1,0,0,51,65,2
218,2,0,0,50,52,65,2
218,2,0,0,50,53,65,2
218,2,0,1,0,54,65,2
218,2,0,0,50,55,65,2
218,2,1,1,50,56,65,2
218,2,1,0,0,57,65,2
218,2,0,0,50,58,65,2
218,2,0,0,50,59,65,2
218,2,1,0,0,60,65,2
218,2,1,0,0,61,65,2
218,2,0,0,50,62,65,2
218,2,1,0,0,63,65,2
218,2,1,0,0,64,65,2
218,2,1,0,0,65,65,2
218,2,1,0,0,66,65,2
218,2,0,0,50,67,65,2
218,2,1,1,50,68,65,2
218,2,0,0,50,69,65,2
218,2,1,0,0,70,65,2
218,2,0,0,50,71,65,2
218,2,0,0,50,72,65,2
218,2,0,1,0,73,65,2
218,2,1,1,50,74,65,2
218,2,1,0,0,75,65,2
218,2,0,0,50,76,65,2
218,2,0,0,50,77,65,2
218,2,1,1,50,78,65,2
218,2,0,0,50,79,65,2
218,2,0,1,0,80,65,2
218,2,0,0,50,81,65,2
218,2,0,0,50,82,65,2
218,2,0,1,0,83,65,2
218,2,0,0,50,84,65,2
218,2,0,1,0,85,65,2
218,2,0,1,0,86,65,2
218,2,0,1,0,87,65,2
218,2,1,0,0,88,65,2
218,2,0,0,50,89,65,2
218,2,0,0,50,90,65,2
218,2,0,1,0,91,65,2
218,2,1,0,0,92,65,2
218,2,0,1,0,93,65,2
218,2,0,0,50,94,65,2
218,2,0,1,0,95,65,2
218,2,1,1,50,96,65,2
218,2,1,0,0,97,65,2
218,2,0,0,50,98,65,2
218,2,0,1,0,99,65,2
218,2,1,1,50,100,65,2
218,2,1,0,0,101,65,2
218,2,0,0,50,102,65,2
218,2,0,0,50,103,65,2
218,2,1,0,0,104,65,2
218,2,0,0,50,105,65,2
218,2,1,0,0,106,65,2
218,2,0,0,50,107,65,2
218,2,1,1,50,108,65,2
218,2,1,0,0,109,65,2
218,2,0,0,50,110,65,2
218,2,0,1,0,111,65,2
218,2,1,1,50,112,65,2
218,2,0,0,50,113,65,2
218,2,0,0,50,114,65,2
218,2,1,0,0,115,65,2
218,2,0,1,0,116,65,2
218,2,1,0,0,117,65,2
218,2,1,0,0,118,65,2
218,2,0,0,50,119,65,2
218,2,0,1,0,120,65,2
218,2,0,1,0,121,65,2
218,2,1,0,0,122,65,2
218,2,0,0,50,123,65,2
218,2,0,0,50,124,65,2
218,2,0,1,0,125,65,2
218,2,1,0,0,126,65,2
218,2,0,0,50,127,65,2
218,2,0,1,0,128,65,2
218,2,0,0,50,129,65,2
218,2,0,1,0,130,65,2
218,2,0,1,0,131,65,2
218,2,0,1,0,132,65,2
218,2,0,0,50,133,65,2
218,2,1,1,50,134,65,2
218,2,1,0,0,135,65,2
218,2,0,1,0,136,65,2
218,2,1,0,0,137,65,2
218,2,0,0,50,138,65,2
218,2,0,0,50,139,65,2
218,2,1,1,50,140,65,2
218,2,1,0,0,141,65,2
218,2,0,0,50,142,65,2
218,2,1,0,0,143,65,2
218,2,1,0,0,144,65,2
218,2,1,0,0,145,65,2
218,2,0,0,50,146,65,2
218,2,1,1,50,147,65,2
218,2,0,0,50,148,65,2
218,2,0,0,50,149,65,2
218,2,0,1,0,150,65,2
219,2,1,0,0,1,64,1
219,2,1,0,0,2,64,1
219,2,1,0,0,3,64,1
219,2,1,0,0,4,64,1
219,2,1,0,0,5,64,1
219,2,1,0,0,6,64,1
219,2,1,0,0,7,64,1
219,2,0,0,50,8,64,1
219,2,1,0,0,9,64,1
219,2,1,0,0,10,64,1
219,2,0,0,50,11,64,1
219,2,0,1,0,12,64,1
219,2,0,0,50,13,64,1
219,2,0,1,0,14,64,1
219,2,1,1,50,15,64,1
219,2,0,0,50,16,64,1
219,2,1,0,0,17,64,1
219,2,1,0,0,18,64,1
219,2,0,0,50,19,64,1
219,2,1,0,0,20,64,1
219,2,0,0,50,21,64,1
219,2,0,1,0,22,64,1
219,2,0,1,0,23,64,1
219,2,0,1,0,24,64,1
219,2,0,0,50,25,64,1
219,2,1,1,50,26,64,1
219,2,1,0,0,27,64,1
219,2,0,0,50,28,64,1
219,2,1,1,50,29,64,1
219,2,1,0,0,30,64,1
219,2,1,0,0,31,64,1
219,2,1,0,0,32,64,1
219,2,1,0,0,33,64,1
219,2,1,0,0,34,64,1
219,2,1,0,0,35,64,1
219,2,0,0,50,36,64,1
219,2,0,0,50,37,64,1
219,2,0,1,0,38,64,1
219,2,0,0,50,39,64,1
219,2,0,0,50,40,64,1
219,2,1,0,0,41,64,1
219,2,1,0,0,42,64,1
219,2,0,0,50,43,64,1
219,2,1,0,0,44,64,1
219,2,0,1,0,45,64,1
219,2,0,0,50,46,64,1
219,2,0,0,50,47,64,1
219,2,0,1,0,48,64,1
219,2,0,1,0,49,64,1
219,2,0,1,0,50,64,1
219,2,0,0,50,51,64,1
219,2,0,0,50,52,64,1
219,2,1,1,50,53,64,1
219,2,1,0,0,54,64,1
219,2,1,0,0,55,64,1
219,2,0,0,50,56,64,1
219,2,0,1,0,57,64,1
219,2,0,0,50,58,64,1
219,2,0,0,50,59,64,1
219,2,0,0,50,60,64,1
219,2,0,1,0,61,64,1
219,2,0,1,0,62,64,1
219,2,0,1,0,63,64,1
219,2,0,0,50,64,64,1
219,2,0,0,50,65,64,1
219,2,0,1,0,66,64,1
219,2,0,0,50,67,64,1
219,2,1,1,50,68,64,1
219,2,1,0,0,69,64,1
219,2,0,0,50,70,64,1
219,2,1,0,0,71,64,1
219,2,0,0,50,72,64,1
219,2,0,0,50,73,64,1
219,2,0,1,0,74,64,1
219,2,0,1,0,75,64,1
219,2,0,1,0,76,64,1
219,2,0,0,50,77,64,1
219,2,0,1,0,78,64,1
219,2,0,1,0,79,64,1
219,2,0,1,0,80,64,1
219,2,0,0,50,81,64,1
219,2,0,1,0,82,64,1
219,2,1,1,50,83,64,1
219,2,1,0,0,84,64,1
219,2,0,0,50,85,64,1
219,2,1,1,50,86,64,1
219,2,1,0,0,87,64,1
219,2,1,0,0,88,64,1
219,2,0,0,50,89,64,1
219,2,1,0,0,90,64,1
219,2,0,0,50,91,64,1
219,2,0,0,50,92,64,1
219,2,1,1,50,93,64,1
219,2,1,0,0,94,64,1
219,2,1,0,0,95,64,1
219,2,1,0,0,96,64,1
219,2,0,0,50,97,64,1
219,2,0,0,50,98,64,1
219,2,0,1,0,99,64,1
219,2,0,1,0,100,64,1
219,2,0,0,50,101,64,1
219,2,1,1,50,102,64,1
219,2,0,0,50,103,64,1
219,2,1,0,0,104,64,1
219,2,1,0,0,105,64,1
219,2,1,0,0,106,64,1
219,2,0,0,50,107,64,1
219,2,0,1,0,108,64,1
219,2,0,0,50,109,64,1
219,2,0,1,0,110,64,1
219,2,0,1,0,111,64,1
219,2,0,1,0,112,64,1
219,2,0,1,0,113,64,1
219,2,0,0,50,114,64,1
219,2,1,0,0,115,64,1
219,2,1,1,50,116,64,1
219,2,1,0,0,117,64,1
219,2,1,0,0,118,64,1
219,2,1,0,0,119,64,1
219,2,1,1,50,120,64,1
219,2,0,0,50,121,64,1
219,2,1,0,0,122,64,1
219,2,1,0,0,123,64,1
219,2,0,0,50,124,64,1
219,2,0,0,50,125,64,1
219,2,0,0,50,126,64,1
219,2,0,0,50,127,64,1
219,2,0,1,0,128,64,1
219,2,0,0,50,129,64,1
219,2,0,1,0,130,64,1
219,2,0,1,0,131,64,1
219,2,0,1,0,132,64,1
219,2,0,0,50,133,64,1
219,2,0,1,0,134,64,1
219,2,0,1,0,135,64,1
219,2,0,1,0,136,64,1
219,2,0,1,0,137,64,1
219,2,0,1,0,138,64,1
219,2,0,0,50,139,64,1
219,2,0,1,0,140,64,1
219,2,0,1,0,141,64,1
219,2,1,0,0,142,64,1
219,2,1,0,0,143,64,1
219,2,0,0,50,144,64,1
219,2,0,0,50,145,64,1
219,2,1,1,50,146,64,1
219,2,1,0,0,147,64,1
219,2,0,0,50,148,64,1
219,2,1,0,0,149,64,1
219,2,1,0,0,150,64,1
221,2,0,0,50,1,76,1
221,2,1,1,50,2,76,1
221,2,1,0,0,3,76,1
221,2,1,0,0,4,76,1
221,2,0,0,50,5,76,1
221,2,0,1,0,6,76,1
221,2,0,0,50,7,76,1
221,2,0,1,0,8,76,1
221,2,1,0,0,9,76,1
221,2,1,0,0,10,76,1
221,2,0,0,50,11,76,1
221,2,0,1,0,12,76,1
221,2,0,0,50,13,76,1
221,2,0,1,0,14,76,1
221,2,0,1,0,15,76,1
221,2,1,1,50,16,76,1
221,2,1,0,0,17,76,1
221,2,1,0,0,18,76,1
221,2,0,0,50,19,76,1
221,2,0,0,50,20,76,1
221,2,0,1,0,21,76,1
221,2,0,1,0,22,76,1
221,2,0,1,0,23,76,1
221,2,0,1,0,24,76,1
221,2,0,0,50,25,76,1
221,2,0,1,0,26,76,1
221,2,1,1,50,27,76,1
221,2,0,0,50,28,76,1
221,2,1,1,50,29,76,1
221,2,1,1,50,30,76,1
221,2,0,0,50,31,76,1
221,2,0,0,50,32,76,1
221,2,1,1,50,33,76,1
221,2,1,0,0,34,76,1
221,2,1,0,0,35,76,1
221,2,0,0,50,36,76,1
221,2,0,0,50,37,76,1
221,2,0,1,0,38,76,1
221,2,0,0,50,39,76,1
221,2,1,0,0,40,76,1
221,2,1,0,0,41,76,1
221,2,0,0,50,42,76,1
221,2,0,0,50,43,76,1
221,2,0,0,50,44,76,1
221,2,0,1,0,45,76,1
221,2,0,1,0,46,76,1
221,2,1,0,0,47,76,1
221,2,1,1,50,48,76,1
221,2,0,1,0,49,76,1
221,2,0,0,50,50,76,1
221,2,0,0,50,51,76,1
221,2,0,0,50,52,76,1
221,2,1,1,50,53,76,1
221,2,0,0,50,54,76,1
221,2,0,0,50,55,76,1
221,2,0,1,0,56,76,1
221,2,0,1,0,57,76,1
221,2,0,0,50,58,76,1
221,2,1,0,0,59,76,1
221,2,1,0,0,60,76,1
221,2,1,0,0,61,76,1
221,2,0,0,50,62,76,1
221,2,0,0,50,63,76,1
221,2,0,0,50,64,76,1
221,2,0,0,50,65,76,1
221,2,0,1,0,66,76,1
221,2,0,0,50,67,76,1
221,2,1,1,50,68,76,1
221,2,0,0,50,69,76,1
221,2,1,0,0,70,76,1
221,2,1,0,0,71,76,1
221,2,1,0,0,72,76,1
221,2,0,0,50,73,76,1
221,2,0,1,0,74,76,1
221,2,0,0,50,75,76,1
221,2,0,1,0,76,76,1
221,2,0,0,50,77,76,1
221,2,0,1,0,78,76,1
221,2,1,1,50,79,76,1
221,2,1,0,0,80,76,1
221,2,1,0,0,81,76,1
221,2,1,0,0,82,76,1
221,2,0,1,0,83,76,1
221,2,0,0,50,84,76,1
221,2,0,1,0,85,76,1
221,2,0,1,0,86,76,1
221,2,0,1,0,87,76,1
221,2,0,0,50,88,76,1
221,2,0,0,50,89,76,1
221,2,0,1,0,90,76,1
221,2,0,1,0,91,76,1
221,2,1,0,0,92,76,1
221,2,1,1,50,93,76,1
221,2,1,0,0,94,76,1
221,2,1,0,0,95,76,1
221,2,1,0,0,96,76,1
221,2,1,0,0,97,76,1
221,2,0,0,50,98,76,1
221,2,0,1,0,99,76,1
221,2,0,1,0,100,76,1
221,2,0,0,50,101,76,1
221,2,0,1,0,102,76,1
221,2,0,0,50,103,76,1
221,2,0,0,50,104,76,1
221,2,0,1,0,105,76,1
221,2,0,1,0,106,76,1
221,2,0,1,0,107,76,1
221,2,1,1,50,108,76,1
221,2,0,0,50,109,76,1
221,2,1,1,50,110,76,1
221,2,0,0,50,111,76,1
221,2,0,1,0,112,76,1
221,2,0,0,50,113,76,1
221,2,1,0,0,114,76,1
221,2,1,0,0,115,76,1
221,2,0,1,0,116,76,1
221,2,0,0,50,117,76,1
221,2,0,0,50,118,76,1
221,2,0,0,50,119,76,1
221,2,0,1,0,120,76,1
221,2,0,1,0,121,76,1
221,2,1,1,50,122,76,1
221,2,0,0,50,123,76,1
221,2,1,0,0,124,76,1
221,2,1,0,0,125,76,1
221,2,0,0,50,126,76,1
221,2,0,0,50,127,76,1
221,2,0,1,0,128,76,1
221,2,0,0,50,129,76,1
221,2,1,1,50,130,76,1
221,2,1,1,50,131,76,1
221,2,1,0,0,132,76,1
221,2,0,0,50,133,76,1
221,2,0,0,50,134,76,1
221,2,0,1,0,135,76,1
221,2,1,1,50,136,76,1
221,2,1,0,0,137,76,1
221,2,1,0,0,138,76,1
221,2,1,0,0,139,76,1
221,2,0,0,50,140,76,1
221,2,1,1,50,141,76,1
221,2,0,0,50,142,76,1
221,2,1,0,0,143,76,1
221,2,1,0,0,144,76,1
221,2,0,0,50,145,76,1
221,2,0,1,0,146,76,1
221,2,0,1,0,147,76,1
221,2,1,0,0,148,76,1
221,2,0,0,50,149,76,1
221,2,0,0,50,150,76,1
222,2,0,0,50,1,64,1
222,2,0,1,0,2,64,1
222,2,0,0,50,3,64,1
222,2,1,1,50,4,64,1
222,2,1,0,0,5,64,1
222,2,1,0,0,6,64,1
222,2,0,0,50,7,64,1
222,2,1,0,0,8,64,1
222,2,0,0,50,9,64,1
222,2,0,0,50,10,64,1
222,2,0,1,0,11,64,1
222,2,0,1,0,12,64,1
222,2,0,0,50,13,64,1
222,2,1,1,50,14,64,1
222,2,0,0,50,15,64,1
222,2,1,0,0,16,64,1
222,2,0,0,50,17,64,1
222,2,0,0,50,18,64,1
222,2,1,0,0,19,64,1
222,2,0,0,50,20,64,1
222,2,0,1,0,21,64,1
222,2,0,1,0,22,64,1
222,2,0,1,0,23,64,1
222,2,1,1,50,24,64,1
222,2,1,0,0,25,64,1
222,2,0,0,50,26,64,1
222,2,0,0,50,27,64,1
222,2,0,0,50,28,64,1
222,2,1,1,50,29,64,1
222,2,0,1,0,30,64,1
222,2,0,0,50,31,64,1
222,2,0,1,0,32,64,1
222,2,1,1,50,33,64,1
222,2,1,0,0,34,64,1
222,2,0,0,50,35,64,1
222,2,0,0,50,36,64,1
222,2,0,0,50,37,64,1
222,2,0,1,0,38,64,1
222,2,0,0,50,39,64,1
222,2,0,0,50,40,64,1
222,2,1,0,0,41,64,1
222,2,1,0,0,42,64,1
222,2,0,0,50,43,64,1
222,2,0,0,50,44,64,1
222,2,0,1,0,45,64,1
222,2,1,1,50,46,64,1
222,2,0,0,50,47,64,1
222,2,0,1,0,48,64,1
222,2,0,1,0,49,64,1
222,2,0,0,50,50,64,1
222,2,1,0,0,51,64,1
222,2,1,0,0,52,64,1
222,2,0,0,50,53,64,1
222,2,0,0,50,54,64,1
222,2,1,0,0,55,64,1
222,2,0,0,50,56,64,1
222,2,0,1,0,57,64,1
222,2,0,0,50,58,64,1
222,2,0,0,50,59,64,1
222,2,0,1,0,60,64,1
222,2,1,0,0,61,64,1
222,2,1,0,0,62,64,1
222,2,0,0,50,63,64,1
222,2,0,0,50,64,64,1
222,2,0,0,50,65,64,1
222,2,1,1,50,66,64,1
222,2,0,0,50,67,64,1
222,2,0,1,0,68,64,1
222,2,0,1,0,69,64,1
222,2,0,0,50,70,64,1
222,2,0,1,0,71,64,1
222,2,1,0,0,72,64,1
222,2,1,0,0,73,64,1
222,2,0,1,0,74,64,1
222,2,1,0,0,75,64,1
222,2,0,0,50,76,64,1
222,2,0,0,50,77,64,1
222,2,0,1,0,78,64,1
222,2,0,1,0,79,64,1
222,2,0,1,0,80,64,1
222,2,1,0,0,81,64,1
222,2,0,0,50,82,64,1
222,2,0,1,0,83,64,1
222,2,1,0,0,84,64,1
222,2,0,1,0,86,64,1
222,2,1,1,50,87,64,1
222,2,1,0,0,88,64,1
222,2,0,0,50,89,64,1
222,2,0,0,50,90,64,1
222,2,1,1,50,91,64,1
222,2,1,0,0,92,64,1
222,2,0,0,50,93,64,1
222,2,0,0,50,94,64,1
222,2,0,1,0,95,64,1
222,2,1,1,50,96,64,1
222,2,1,0,0,97,64,1
222,2,1,0,0,98,64,1
222,2,0,0,50,99,64,1
222,2,0,1,0,100,64,1
222,2,0,0,50,101,64,1
222,2,0,1,0,102,64,1
222,2,0,0,50,103,64,1
222,2,1,0,0,104,64,1
222,2,0,1,0,105,64,1
222,2,0,0,50,106,64,1
222,2,0,1,0,107,64,1
222,2,0,1,0,108,64,1
222,2,0,1,0,109,64,1
222,2,1,1,50,110,64,1
222,2,1,1,50,111,64,1
222,2,0,0,50,112,64,1
222,2,0,0,50,113,64,1
222,2,1,0,0,114,64,1
222,2,0,0,50,115,64,1
222,2,0,1,0,116,64,1
222,2,1,0,0,117,64,1
222,2,1,0,0,118,64,1
222,2,1,0,0,119,64,1
222,2,0,1,0,120,64,1
222,2,0,0,50,121,64,1
222,2,0,0,50,122,64,1
222,2,0,1,0,123,64,1
222,2,0,0,50,124,64,1
222,2,1,1,50,125,64,1
222,2,1,0,0,126,64,1
222,2,0,0,50,127,64,1
222,2,1,0,0,128,64,1
222,2,0,0,50,129,64,1
222,2,0,1,0,130,64,1
222,2,0,1,0,131,64,1
222,2,0,1,0,132,64,1
222,2,0,0,50,133,64,1
222,2,0,1,0,134,64,1
222,2,0,1,0,135,64,1
222,2,1,1,50,136,64,1
222,2,0,0,50,137,64,1
222,2,0,1,0,138,64,1
222,2,1,0,0,139,64,1
222,2,0,0,50,140,64,1
222,2,0,1,0,141,64,1
222,2,1,0,0,142,64,1
222,2,1,0,0,143,64,1
222,2,1,0,0,144,64,1
222,2,0,0,50,145,64,1
222,2,0,1,0,146,64,1
222,2,0,1,0,147,64,1
222,2,0,0,50,148,64,1
222,2,1,1,50,149,64,1
222,2,0,0,50,150,64,1
223,2,1,0,0,1,77,1
223,2,0,1,0,2,77,1
223,2,0,1,0,3,77,1
223,2,1,0,0,4,77,1
223,2,1,0,0,5,77,1
223,2,1,0,0,6,77,1
223,2,0,0,50,7,77,1
223,2,0,1,0,8,77,1
223,2,0,1,0,9,77,1
223,2,1,1,50,10,77,1
223,2,1,0,0,11,77,1
223,2,1,0,0,12,77,1
223,2,1,0,0,13,77,1
223,2,1,0,0,14,77,1
223,2,0,0,50,15,77,1
223,2,1,0,0,16,77,1
223,2,0,0,50,17,77,1
223,2,0,0,50,18,77,1
223,2,0,1,0,19,77,1
223,2,0,0,50,20,77,1
223,2,1,1,50,21,77,1
223,2,1,0,0,22,77,1
223,2,0,0,50,23,77,1
223,2,0,0,50,24,77,1
223,2,0,0,50,25,77,1
223,2,0,1,0,26,77,1
223,2,0,1,0,27,77,1
223,2,1,0,0,28,77,1
223,2,0,1,0,29,77,1
223,2,0,0,50,30,77,1
223,2,1,1,50,31,77,1
223,2,0,0,50,32,77,1
223,2,0,1,0,33,77,1
223,2,0,1,0,34,77,1
223,2,1,0,0,35,77,1
223,2,1,0,0,36,77,1
223,2,0,0,50,37,77,1
223,2,0,1,0,38,77,1
223,2,0,1,0,39,77,1
223,2,0,1,0,40,77,1
223,2,0,0,50,41,77,1
223,2,1,1,50,42,77,1
223,2,1,0,0,43,77,1
223,2,1,0,0,44,77,1
223,2,0,0,50,45,77,1
223,2,0,0,50,46,77,1
223,2,0,1,0,47,77,1
223,2,1,0,0,48,77,1
223,2,1,0,0,49,77,1
223,2,1,0,0,50,77,1
223,2,1,0,0,51,77,1
223,2,0,0,50,52,77,1
223,2,0,0,50,53,77,1
223,2,0,1,0,54,77,1
223,2,0,1,0,55,77,1
223,2,0,1,0,56,77,1
223,2,1,1,50,57,77,1
223,2,1,0,0,58,77,1
223,2,0,0,50,59,77,1
223,2,0,0,50,60,77,1
223,2,1,1,50,61,77,1
223,2,0,0,50,62,77,1
223,2,0,1,0,63,77,1
223,2,1,0,0,64,77,1
223,2,1,1,50,65,77,1
223,2,1,0,0,66,77,1
223,2,0,0,50,67,77,1
223,2,1,0,0,68,77,1
223,2,1,0,0,69,77,1
223,2,1,0,0,70,77,1
223,2,0,0,50,71,77,1
223,2,0,1,0,72,77,1
223,2,0,0,50,73,77,1
223,2,0,1,0,74,77,1
223,2,0,1,0,75,77,1
223,2,0,0,50,76,77,1
223,2,1,1,50,77,77,1
223,2,0,0,50,78,77,1
223,2,0,0,50,79,77,1
223,2,1,1,50,80,77,1
223,2,1,0,0,81,77,1
223,2,0,0,50,82,77,1
223,2,1,0,0,83,77,1
223,2,1,0,0,84,77,1
223,2,1,1,50,85,77,1
223,2,1,0,0,86,77,1
223,2,0,0,50,87,77,1
223,2,0,0,50,88,77,1
223,2,0,0,50,89,77,1
223,2,0,0,50,90,77,1
223,2,0,0,50,91,77,1
223,2,1,1,50,92,77,1
223,2,1,0,0,93,77,1
223,2,0,0,50,94,77,1
223,2,1,0,0,95,77,1
223,2,1,0,0,96,77,1
223,2,1,0,0,97,77,1
223,2,1,0,0,98,77,1
223,2,0,0,50,99,77,1
223,2,0,1,0,100,77,1
223,2,0,0,50,101,77,1
223,2,0,0,50,102,77,1
223,2,1,0,0,103,77,1
223,2,0,1,0,104,77,1
223,2,0,0,50,105,77,1
223,2,0,1,0,106,77,1
223,2,0,1,0,107,77,1
223,2,1,1,50,108,77,1
223,2,1,0,0,109,77,1
223,2,1,0,0,110,77,1
223,2,0,0,50,111,77,1
223,2,1,1,50,112,77,1
223,2,0,0,50,113,77,1
223,2,0,1,0,114,77,1
223,2,0,1,0,115,77,1
